Code,College_Name,Branch,Category,Cutoff_Mark
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,CIVIL ENGINEERING,OC,172.5
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,183.0
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,Civil Engineering (Environmental Engineering),OC,149.5
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,COMPUTER SCIENCE AND ENGINEERING,OC,191.0
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,187.0
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,179.0
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,Electrical and Computer Engineering,OC,175.5
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,Electronics Engineering (VLSI Design and Technology),OC,174.0
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,INFORMATION TECHNOLOGY,OC,186.5
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,Mechanical Engineering (Automobile),OC,153.5
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,MECHANICAL ENGINEERING,OC,172.0
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,Mechanical and Smart Manufacturing,OC,156.5
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,PETRO CHEMICAL TECHNOLOGY,OC,168.0
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,PHARMACEUTICAL TECHNOLOGY,OC,171.5
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,CIVIL ENGINEERING (TAMIL MEDIUM),OC,162.5
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,MECHANICAL ENGINEERING (TAMIL MEDIUM),OC,139.5
3016,University College of Engineering Ariyalur Kathankudikadu Village Thelur Post Ariyalur District 621704,CIVIL ENGINEERING,OC,142.5
3016,University College of Engineering Ariyalur Kathankudikadu Village Thelur Post Ariyalur District 621704,COMPUTER SCIENCE AND ENGINEERING,OC,168.5
3016,University College of Engineering Ariyalur Kathankudikadu Village Thelur Post Ariyalur District 621704,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,157.5
3016,University College of Engineering Ariyalur Kathankudikadu Village Thelur Post Ariyalur District 621704,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,144.0
3016,University College of Engineering Ariyalur Kathankudikadu Village Thelur Post Ariyalur District 621704,MECHANICAL ENGINEERING,OC,142.5
3016,University College of Engineering Ariyalur Kathankudikadu Village Thelur Post Ariyalur District 621704,CIVIL ENGINEERING (TAMIL MEDIUM),OC,133.5
3016,University College of Engineering Ariyalur Kathankudikadu Village Thelur Post Ariyalur District 621704,MECHANICAL ENGINEERING (TAMIL MEDIUM),OC,119.5
3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,Artificial Intelligence and Data Science,OC,172.0
3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,CIVIL ENGINEERING,OC,134.5
3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,COMPUTER SCIENCE AND ENGINEERING,OC,161.5
3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,162.0
3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,147.5
3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,Electronics and Computer Engineering,OC,144.5
3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,MECHANICAL ENGINEERING,OC,142.0
3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,CIVIL ENGINEERING (TAMIL MEDIUM),OC,129.0
3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,MECHANICAL ENGINEERING (TAMIL MEDIUM),OC,126.0
3019,University College of Engineering Panruti Chennai-Kumbakonam Highway Panikkankuppam Panruti Cuddalore District 607106,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,170.0
3019,University College of Engineering Panruti Chennai-Kumbakonam Highway Panikkankuppam Panruti Cuddalore District 607106,CIVIL ENGINEERING,OC,150.5
3019,University College of Engineering Panruti Chennai-Kumbakonam Highway Panikkankuppam Panruti Cuddalore District 607106,COMPUTER SCIENCE AND ENGINEERING,OC,170.0
3019,University College of Engineering Panruti Chennai-Kumbakonam Highway Panikkankuppam Panruti Cuddalore District 607106,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,165.0
3019,University College of Engineering Panruti Chennai-Kumbakonam Highway Panikkankuppam Panruti Cuddalore District 607106,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,152.0
3019,University College of Engineering Panruti Chennai-Kumbakonam Highway Panikkankuppam Panruti Cuddalore District 607106,MECHANICAL ENGINEERING,OC,144.5
3019,University College of Engineering Panruti Chennai-Kumbakonam Highway Panikkankuppam Panruti Cuddalore District 607106,CIVIL ENGINEERING (TAMIL MEDIUM),OC,141.5
3019,University College of Engineering Panruti Chennai-Kumbakonam Highway Panikkankuppam Panruti Cuddalore District 607106,MECHANICAL ENGINEERING (TAMIL MEDIUM),OC,129.5
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,Artificial Intelligence and Machine Learning,OC,170.5
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,CIVIL ENGINEERING,OC,151.5
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,COMPUTER SCIENCE AND ENGINEERING,OC,172.0
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,161.0
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,150.0
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,MECHANICAL ENGINEERING,OC,145.0
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,CIVIL ENGINEERING (TAMIL MEDIUM),OC,128.0
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,MECHANICAL ENGINEERING (TAMIL MEDIUM),OC,113.5
4020,Anna University Regional Campus - Tirunelveli Trivandrum Road Palayamkottai Tirunelveli District 627007,Artificial Intelligence and Data Science,OC,183.0
4020,Anna University Regional Campus - Tirunelveli Trivandrum Road Palayamkottai Tirunelveli District 627007,COMPUTER SCIENCE AND ENGINEERING,OC,184.0
4020,Anna University Regional Campus - Tirunelveli Trivandrum Road Palayamkottai Tirunelveli District 627007,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,180.0
4020,Anna University Regional Campus - Tirunelveli Trivandrum Road Palayamkottai Tirunelveli District 627007,GEO INFORMATICS,OC,164.5
4020,Anna University Regional Campus - Tirunelveli Trivandrum Road Palayamkottai Tirunelveli District 627007,MECHANICAL ENGINEERING,OC,166.0
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,CIVIL ENGINEERING,OC,152.5
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,COMPUTER SCIENCE AND ENGINEERING,OC,178.0
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,172.5
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,163.5
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,INFORMATION TECHNOLOGY,OC,170.5
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,MECHANICAL ENGINEERING,OC,150.5
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,CIVIL ENGINEERING (TAMIL MEDIUM),OC,144.0
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,MECHANICAL ENGINEERING (TAMIL MEDIUM),OC,124.0
4024,University V.O.C. College of Engineering Thoothukudi Near V.O. C. College Millerpuram Thoothukudi District 628008,CIVIL ENGINEERING,OC,147.5
4024,University V.O.C. College of Engineering Thoothukudi Near V.O. C. College Millerpuram Thoothukudi District 628008,COMPUTER SCIENCE AND ENGINEERING,OC,177.0
4024,University V.O.C. College of Engineering Thoothukudi Near V.O. C. College Millerpuram Thoothukudi District 628008,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,171.5
4024,University V.O.C. College of Engineering Thoothukudi Near V.O. C. College Millerpuram Thoothukudi District 628008,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,161.5
4024,University V.O.C. College of Engineering Thoothukudi Near V.O. C. College Millerpuram Thoothukudi District 628008,MECHANICAL ENGINEERING,OC,153.0
4024,University V.O.C. College of Engineering Thoothukudi Near V.O. C. College Millerpuram Thoothukudi District 628008,CIVIL ENGINEERING (TAMIL MEDIUM),OC,144.5
4024,University V.O.C. College of Engineering Thoothukudi Near V.O. C. College Millerpuram Thoothukudi District 628008,MECHANICAL ENGINEERING (TAMIL MEDIUM),OC,115.0
5010,Anna University Regional Campus - Madurai Kanyakumari National Highway Keelakuilkudi Madurai District 625019,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,182.0
5010,Anna University Regional Campus - Madurai Kanyakumari National Highway Keelakuilkudi Madurai District 625019,CIVIL ENGINEERING,OC,163.0
5010,Anna University Regional Campus - Madurai Kanyakumari National Highway Keelakuilkudi Madurai District 625019,COMPUTER SCIENCE AND ENGINEERING,OC,184.5
5010,Anna University Regional Campus - Madurai Kanyakumari National Highway Keelakuilkudi Madurai District 625019,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,179.0
5010,Anna University Regional Campus - Madurai Kanyakumari National Highway Keelakuilkudi Madurai District 625019,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,172.5
5010,Anna University Regional Campus - Madurai Kanyakumari National Highway Keelakuilkudi Madurai District 625019,MECHANICAL ENGINEERING,OC,166.5
5017,University College of Engineering Ramanathapuram Pullangudi Ramanathapuram District 623513,CIVIL ENGINEERING,OC,145.0
5017,University College of Engineering Ramanathapuram Pullangudi Ramanathapuram District 623513,COMPUTER SCIENCE AND ENGINEERING,OC,166.0
5017,University College of Engineering Ramanathapuram Pullangudi Ramanathapuram District 623513,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,151.5
5017,University College of Engineering Ramanathapuram Pullangudi Ramanathapuram District 623513,Electrical and Computer Engineering,OC,143.5
5017,University College of Engineering Ramanathapuram Pullangudi Ramanathapuram District 623513,MECHANICAL ENGINEERING,OC,139.5
5017,University College of Engineering Ramanathapuram Pullangudi Ramanathapuram District 623513,CIVIL ENGINEERING (TAMIL MEDIUM),OC,133.0
5017,University College of Engineering Ramanathapuram Pullangudi Ramanathapuram District 623513,MECHANICAL ENGINEERING (TAMIL MEDIUM),OC,108.0
5022,University College of Engineering Dindigul Mangarai Pirivu Reddiyarchathiram Dindigul District 624622,CIVIL ENGINEERING,OC,148.0
5022,University College of Engineering Dindigul Mangarai Pirivu Reddiyarchathiram Dindigul District 624622,COMPUTER SCIENCE AND ENGINEERING,OC,170.5
5022,University College of Engineering Dindigul Mangarai Pirivu Reddiyarchathiram Dindigul District 624622,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,167.0
5022,University College of Engineering Dindigul Mangarai Pirivu Reddiyarchathiram Dindigul District 624622,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,156.0
5022,University College of Engineering Dindigul Mangarai Pirivu Reddiyarchathiram Dindigul District 624622,MECHANICAL ENGINEERING,OC,144.0
5022,University College of Engineering Dindigul Mangarai Pirivu Reddiyarchathiram Dindigul District 624622,CIVIL ENGINEERING (TAMIL MEDIUM),OC,142.0
5022,University College of Engineering Dindigul Mangarai Pirivu Reddiyarchathiram Dindigul District 624622,MECHANICAL ENGINEERING (TAMIL MEDIUM),OC,122.0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,176.0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CIVIL ENGINEERING,OC,155.5
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,172.0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CHEMICAL ENGINEERING,OC,157.5
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,COMPUTER SCIENCE AND ENGINEERING,OC,178.5
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CIVIL AND STRUCTUTURAL ENGINEERING,OC,145.0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,175.0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,156.5
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,ELECTRONICS AND INSTRUMENTATION ENGINEERING,OC,149.5
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,INFORMATION TECHNOLOGY,OC,170.0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,MECHANICAL ENGINEERING,OC,154.0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,MECHANICAL ENGINEERING (MANUFACTURING),OC,144.0
1101,"Aalim Muhammed Salegh College of Engineering, Nizara Educational Campus Muthapudupet, Avadi - IAF, Chennai- 600055.",Artificial Intelligence and Data Science,OC,159.0
1101,"Aalim Muhammed Salegh College of Engineering, Nizara Educational Campus Muthapudupet, Avadi - IAF, Chennai- 600055.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,155.5
1101,"Aalim Muhammed Salegh College of Engineering, Nizara Educational Campus Muthapudupet, Avadi - IAF, Chennai- 600055.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,OC,148.0
1101,"Aalim Muhammed Salegh College of Engineering, Nizara Educational Campus Muthapudupet, Avadi - IAF, Chennai- 600055.",COMPUTER SCIENCE AND ENGINEERING,OC,157.0
1101,"Aalim Muhammed Salegh College of Engineering, Nizara Educational Campus Muthapudupet, Avadi - IAF, Chennai- 600055.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,150.5
1101,"Aalim Muhammed Salegh College of Engineering, Nizara Educational Campus Muthapudupet, Avadi - IAF, Chennai- 600055.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,135.0
